op_name,category,has_xpu_impl,triton_coverage_status,dispatch_keys,tags,notes
igamma.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
igamma,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
igamma_,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
igammac.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
igammac,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
igammac_,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
nextafter.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
nextafter,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
nextafter_,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
remainder.Scalar_out,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
remainder.Scalar,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""core"", ""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
remainder_.Scalar,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
remainder.Tensor_out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS, MTIA""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
remainder.Tensor,pointwise,False,likely_yes,[],"[""core"", ""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
remainder_.Tensor,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
remainder.Scalar_Tensor,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
min,reduction,False,yes,"[""CPU, CUDA"", ""MPS"", ""QuantizedCPU""]","[""reduction""]",Op min has explicit lowering in Inductor's lowering table.
min.unary_out,reduction,False,yes,"[""CPU, CUDA"", ""QuantizedCPU""]","[""reduction""]",Op min.unary_out has explicit lowering in Inductor's lowering table.
fmin,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
fmin.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
max,reduction,False,yes,"[""CPU, CUDA"", ""MPS"", ""QuantizedCPU""]","[""reduction""]",Op max has explicit lowering in Inductor's lowering table.
fmax,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
fmax.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
maximum,pointwise,False,likely_yes,[],"[""core"", ""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
maximum.out,pointwise,False,likely_yes,"[""CPU, CUDA, MTIA"", ""MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
max.other,pointwise,False,yes,[],"[""pointwise""]",Op max.other has explicit lowering in Inductor's lowering table.
max.out,pointwise,False,yes,[],"[""pointwise""]",Op max.out has explicit lowering in Inductor's lowering table.
max.unary_out,reduction,False,yes,"[""CPU, CUDA"", ""QuantizedCPU""]","[""reduction""]",Op max.unary_out has explicit lowering in Inductor's lowering table.
minimum,pointwise,False,likely_yes,[],"[""core"", ""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
minimum.out,pointwise,False,likely_yes,"[""CPU, CUDA, MTIA"", ""MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
min.out,pointwise,False,yes,[],"[""pointwise""]",Op min.out has explicit lowering in Inductor's lowering table.
min.other,pointwise,False,yes,[],"[""pointwise""]",Op min.other has explicit lowering in Inductor's lowering table.
all,reduction,False,likely_yes,[],"[""reduction""]",Reduction op likely handled by Inductor's reduction path with Triton on CUDA. Inductor handles reduction ops and uses Triton for GPU codegen. Many reduction ops are likely covered.
all.all_out,reduction,False,likely_yes,"[""CPU, CUDA"", ""MTIA"", ""MPS""]","[""reduction""]",Reduction op likely handled by Inductor's reduction path with Triton on CUDA. Inductor handles reduction ops and uses Triton for GPU codegen. Many reduction ops are likely covered.
any,reduction,False,yes,"[""SparseCPU, SparseCUDA, SparseMPS""]","[""core"", ""reduction""]",Op any has explicit lowering in Inductor's lowering table.
any.all_out,reduction,False,yes,"[""CPU, CUDA"", ""MPS""]","[""reduction""]",Op any.all_out has explicit lowering in Inductor's lowering table.
equal,pointwise,False,likely_yes,"[""CPU"", ""CUDA"", ""MPS"", ""QuantizedCPU""]","[""data_dependent_output"", ""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
pow.Tensor_Tensor_out,pointwise,False,yes,"[""CPU, CUDA"", ""MPS""]","[""pointwise""]",Op pow.Tensor_Tensor_out has explicit lowering in Inductor's lowering table.
pow.Tensor_Tensor,pointwise,False,yes,[],"[""core"", ""pointwise""]",Op pow.Tensor_Tensor has explicit lowering in Inductor's lowering table.
pow.Scalar_out,pointwise,False,yes,"[""CPU, CUDA"", ""MPS""]","[""pointwise""]",Op pow.Scalar_out has explicit lowering in Inductor's lowering table.
pow.Scalar,pointwise,False,yes,[],"[""core"", ""pointwise""]",Op pow.Scalar has explicit lowering in Inductor's lowering table.
pow.Tensor_Scalar_out,pointwise,False,yes,"[""CPU, CUDA, MPS"", ""SparseCPU, SparseCUDA, SparseMPS""]","[""pointwise""]",Op pow.Tensor_Scalar_out has explicit lowering in Inductor's lowering table.
pow.Tensor_Scalar,pointwise,False,yes,"[""SparseCPU, SparseCUDA, SparseMPS""]","[""core"", ""pointwise""]",Op pow.Tensor_Scalar has explicit lowering in Inductor's lowering table.
pow_.Scalar,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
pow_.Tensor,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
float_power.Tensor_Tensor_out,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
float_power.Tensor_Tensor,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
float_power.Scalar_out,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
float_power.Scalar,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
float_power.Tensor_Scalar_out,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
float_power.Tensor_Scalar,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
float_power_.Scalar,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
float_power_.Tensor,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
elu,pointwise,False,likely_yes,[],"[""core"", ""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
hardsigmoid,pointwise,False,likely_yes,"[""QuantizedCPU""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
hardtanh,pointwise,False,likely_yes,"[""CPU, CUDA, MPS"", ""QuantizedCPU""]","[""pointwise"", ""core""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
softplus,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
softshrink,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
sigmoid_backward.grad_input,pointwise,False,likely_yes,"[""CPU, CUDA"", ""MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
sigmoid_backward,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
logit_backward.grad_input,pointwise,False,likely_yes,"[""CPU, CUDA"", ""MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
logit_backward,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
tanh_backward.grad_input,pointwise,False,likely_yes,"[""CPU, CUDA, MTIA"", ""MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
tanh_backward,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
isfinite,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
isinf,pointwise,False,yes,"[""CompositeExplicitAutograd"", ""NestedTensorCPU, NestedTensorHPU, NestedTensorCUDA"", ""SparseCPU, SparseCUDA, SparseMPS"", ""SparseMeta"", ""SparseCsrCPU, SparseCsrCUDA, SparseCsrMeta""]","[""core"", ""pointwise""]",Op isinf has explicit lowering in Inductor's lowering table.
isposinf,pointwise,False,likely_yes,"[""NestedTensorCPU, NestedTensorHPU, NestedTensorCUDA"", ""SparseCPU, SparseCUDA, SparseMPS"", ""SparseCsrCPU, SparseCsrCUDA, SparseCsrMeta""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
isposinf.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS"", ""SparseCPU, SparseCUDA, SparseMPS"", ""SparseCsrCPU, SparseCsrCUDA, SparseCsrMeta""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
isneginf,pointwise,False,likely_yes,"[""NestedTensorCPU, NestedTensorHPU, NestedTensorCUDA"", ""SparseCPU, SparseCUDA, SparseMPS"", ""SparseCsrCPU, SparseCsrCUDA, SparseCsrMeta""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
isneginf.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS"", ""SparseCPU, SparseCUDA, SparseMPS"", ""SparseCsrCPU, SparseCsrCUDA, SparseCsrMeta""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_entr,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_entr.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_ndtri,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_ndtri.out,pointwise,False,likely_yes,"[""CPU, CUDA""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_log_ndtr,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_log_ndtr.out,pointwise,False,likely_yes,"[""CPU, CUDA""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_erfcx,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_erfcx.out,pointwise,False,likely_yes,"[""CPU, CUDA""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_xlog1py,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_xlog1py.self_scalar,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_xlog1py.other_scalar,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_xlog1py.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_xlog1py.self_scalar_out,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_xlog1py.other_scalar_out,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_zeta,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_zeta.self_scalar,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_zeta.other_scalar,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_zeta.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_zeta.self_scalar_out,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_zeta.other_scalar_out,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_i0e,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_i0e.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_i1,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_i1.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_i1e,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_i1e.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
linalg_vector_norm,reduction,False,likely_yes,[],"[""reduction""]",Reduction op likely handled by Inductor's reduction path with Triton on CUDA. Inductor handles reduction ops and uses Triton for GPU codegen. Many reduction ops are likely covered.
linalg_vector_norm.out,reduction,False,likely_yes,"[""CPU, CUDA"", ""MPS""]","[""reduction""]",Reduction op likely handled by Inductor's reduction path with Triton on CUDA. Inductor handles reduction ops and uses Triton for GPU codegen. Many reduction ops are likely covered.
special_airy_ai,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_airy_ai.out,pointwise,False,likely_yes,"[""CPU, CUDA""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_bessel_j0,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_bessel_j0.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_bessel_j1,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_bessel_j1.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_bessel_y0,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_bessel_y0.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_bessel_y1,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_bessel_y1.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_t,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_t.x_scalar,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_t.n_scalar,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_t.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_t.x_scalar_out,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_t.n_scalar_out,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_u,pointwise,False,likely_yes,[],"[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_u.x_scalar,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_u.n_scalar,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_u.out,pointwise,False,likely_yes,"[""CPU, CUDA, MPS""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_u.x_scalar_out,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
special_chebyshev_polynomial_u.n_scalar_out,pointwise,False,likely_yes,"[""CompositeExplicitAutograd""]","[""pointwise""]",Pointwise op likely handled by Inductor's generic pointwise path with Triton on CUDA. Inductor handles pointwise ops generically and uses Triton for GPU codegen. Most pointwise ops are likely covered.
